event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id
e219,Control,move_to,2026-08-27T20:23:46.245686,2026-08-27T20:23:54.735419,robot4,m3,s1
e220,Control,localize,2026-08-27T20:23:54.736443,2026-08-27T20:23:59.742201,robot4,m3,s1
e221,Task,pick,2026-08-27T20:23:59.743721,2026-08-27T20:24:03.748641,robot4,m3,s1
e222,Task,move_to,2026-08-27T20:24:03.750627,2026-08-27T20:24:12.243923,robot4,m3,s1
e223,Control,localize,2026-08-27T20:24:12.248176,2026-08-27T20:24:17.255664,robot4,m3,s1
e224,Task,place,2026-08-27T20:24:17.258541,2026-08-27T20:24:21.265953,robot4,m3,s1
e225,Control,move_to,2026-08-27T20:24:22.234730,2026-08-27T20:24:30.728162,robot4,m5,s2
e226,Control,localize,2026-08-27T20:24:30.730957,2026-08-27T20:24:35.739156,robot4,m5,s2
e227,Task,pick,2026-08-27T20:24:35.741832,2026-08-27T20:24:38.749940,robot4,m5,s2
e228,Task,move_to,2026-08-27T20:24:38.754678,2026-08-27T20:24:47.245756,robot4,m5,s2
e229,Control,localize,2026-08-27T20:24:47.248911,2026-08-27T20:24:52.253223,robot4,m5,s2
e230,Task,place,2026-08-27T20:24:52.255320,2026-08-27T20:24:55.261343,robot4,m5,s2
e231,Control,move_to,2026-08-27T20:24:56.244738,2026-08-27T20:25:10.676445,robot4,m7,s2
e232,Control,localize,2026-08-27T20:25:10.678304,2026-08-27T20:25:15.686952,robot4,m7,s2
e233,Task,pick,2026-08-27T20:25:15.690468,2026-08-27T20:25:18.697220,robot4,m7,s2
e234,Task,move_to,2026-08-27T20:25:18.698581,2026-08-27T20:25:27.188076,robot4,m7,s2
e235,Control,localize,2026-08-27T20:25:27.191743,2026-08-27T20:25:32.197983,robot4,m7,s2
e236,Task,place,2026-08-27T20:25:32.200576,2026-08-27T20:25:35.207249,robot4,m7,s2
e237,Control,localize,2026-08-27T20:25:37.258893,2026-08-27T20:25:42.267403,robot4,m7,s1
e238,Task,pick,2026-08-27T20:25:42.269123,2026-08-27T20:25:52.275242,robot4,m7,s1
e239,Task,move_to,2026-08-27T20:25:52.277926,2026-08-27T20:26:00.769703,robot4,m7,s1
e240,Control,localize,2026-08-27T20:26:00.775099,2026-08-27T20:26:05.781338,robot4,m7,s1
e241,Task,place,2026-08-27T20:26:05.783158,2026-08-27T20:26:15.789516,robot4,m7,s1
e242,Control,move_to,2026-08-27T20:26:16.230486,2026-08-27T20:26:24.723947,robot4,m7,s4
e243,Control,localize,2026-08-27T20:26:24.726108,2026-08-27T20:26:29.733162,robot4,m7,s4
e244,Task,pick,2026-08-27T20:26:29.734915,2026-08-27T20:26:31.739106,robot4,m7,s4
e245,Task,move_to,2026-08-27T20:26:31.740842,2026-08-27T20:26:40.229380,robot4,m7,s4
e246,Control,localize,2026-08-27T20:26:40.231830,2026-08-27T20:26:45.247901,robot4,m7,s4
e247,Task,place,2026-08-27T20:26:45.248812,2026-08-27T20:26:47.253881,robot4,m7,s4
e248,Control,move_to,2026-08-27T20:26:48.243544,2026-08-27T20:27:02.394000,robot4,m4,s2
e249,Control,localize,2026-08-27T20:27:02.396892,2026-08-27T20:27:07.404517,robot4,m4,s2
e250,Task,pick,2026-08-27T20:27:07.405028,2026-08-27T20:27:10.408239,robot4,m4,s2
e251,Task,move_to,2026-08-27T20:27:10.602223,2026-08-27T20:27:16.265076,robot4,m4,s2
e252,Control,localize,2026-08-27T20:27:16.269592,2026-08-27T20:27:21.276902,robot4,m4,s2
e253,Task,place,2026-08-27T20:27:21.279459,2026-08-27T20:27:24.286548,robot4,m4,s2
e254,Control,move_to,2026-08-27T20:27:25.233799,2026-08-27T20:27:33.241258,robot4,m6,s1
e255,Control,localize,2026-08-27T20:27:33.242895,2026-08-27T20:27:38.248172,robot4,m6,s1
e256,Task,pick,2026-08-27T20:27:38.248988,2026-08-27T20:27:48.253444,robot4,m6,s1
e257,Task,move_to,2026-08-27T20:27:48.256014,2026-08-27T20:27:48.258854,robot4,m6,s1
e258,Control,localize,2026-08-27T20:27:48.260892,2026-08-27T20:27:53.264159,robot4,m6,s1
e259,Task,place,2026-08-27T20:27:53.264781,2026-08-27T20:28:03.270758,robot4,m6,s1
e260,Control,move_to,2026-08-27T20:28:04.238702,2026-08-27T20:28:10.567101,robot4,m6,s3
e261,Control,localize,2026-08-27T20:28:10.567670,2026-08-27T20:28:15.575972,robot4,m6,s3
e262,Task,pick,2026-08-27T20:28:15.578126,2026-08-27T20:28:20.584496,robot4,m6,s3
e263,Task,move_to,2026-08-27T20:28:20.589836,2026-08-27T20:28:29.080750,robot4,m6,s3
e264,Control,localize,2026-08-27T20:28:29.082234,2026-08-27T20:28:34.087420,robot4,m6,s3
e265,Task,place,2026-08-27T20:28:34.089685,2026-08-27T20:28:39.097528,robot4,m6,s3
e266,Control,localize,2026-08-27T20:28:39.239083,2026-08-27T20:28:44.246003,robot4,m6,s2
e267,Task,pick,2026-08-27T20:28:44.247715,2026-08-27T20:28:47.253703,robot4,m6,s2
e268,Task,move_to,2026-08-27T20:28:47.257091,2026-08-27T20:28:55.748484,robot4,m6,s2
e269,Control,localize,2026-08-27T20:28:55.752884,2026-08-27T20:29:00.759874,robot4,m6,s2
